trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
10000070,07:41:00,07:41:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10008070,23:03:00,23:03:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10014010,12:43:00,12:43:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10035020,21:45:00,21:45:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
10042010,14:44:00,14:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10071010,14:30:00,14:30:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10072080,09:02:00,09:02:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10087010,17:44:00,17:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10096070,09:59:00,09:59:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10106080,19:59:00,19:59:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10117020,07:18:00,07:18:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
10121020,16:04:00,16:04:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
10133080,15:03:00,15:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
10193020,21:45:00,21:45:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10224020,13:56:00,13:56:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10232010,11:00:00,11:00:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10252070,19:03:00,19:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
10287020,09:49:00,09:49:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
10289070,14:18:15,14:18:15,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
1029020,07:36:00,07:36:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10298020,13:25:00,13:25:00,29,9,TRAFFORD TO FORBES HOSPITAL,0,0,5179.67,1
10342020,15:38:32,15:38:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
1035020,21:45:00,21:45:00,29,9,TRAFFORD TO FORBES HOSPITAL,0,0,5179.67,1
10375080,19:24:00,19:24:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10381070,18:44:00,18:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10392080,15:44:00,15:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10401080,17:11:00,17:11:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1041020,18:41:05,18:41:05,7639,82,TRAFFORD TO DOWNTOWN VIA OAKLAND,0,0,29513.59,0
10415080,16:39:00,16:39:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
10426070,09:21:00,09:21:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
10429070,23:48:00,23:48:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
10438070,17:10:00,17:10:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10441080,18:29:00,18:29:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10447070,23:10:00,23:10:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10489080,23:12:00,23:12:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10498070,14:57:00,14:57:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
10500020,21:51:57,21:51:57,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
10506070,21:42:00,21:42:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10518020,14:26:00,14:26:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
10534010,12:07:00,12:07:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10546070,16:15:00,16:15:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1055020,15:24:00,15:24:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10552080,10:10:00,10:10:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
10569010,16:00:00,16:00:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10584070,24:14:50,24:14:50,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
10603020,15:55:00,15:55:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
10606020,20:13:00,20:13:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10621020,10:44:00,10:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10622020,17:39:00,17:39:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1063020,17:54:15,17:54:15,7639,82,TRAFFORD TO DOWNTOWN VIA OAKLAND,0,0,29513.59,0
10647020,24:12:00,24:12:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10658010,16:31:00,16:31:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10679020,08:26:00,08:26:00,29,9,TRAFFORD TO FORBES HOSPITAL,0,0,5179.67,1
10686070,15:44:00,15:44:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
10694080,06:28:00,06:28:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1070,22:27:00,22:27:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10706070,08:21:00,08:21:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
10738020,22:31:57,22:31:57,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
10742080,17:28:00,17:28:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10747080,09:06:24,09:06:24,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
10761020,07:39:00,07:39:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10772070,06:31:00,06:31:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
10801080,21:45:00,21:45:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10804020,10:36:32,10:36:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
1084020,22:07:05,22:07:05,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
10854020,19:39:00,19:39:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
10869070,11:41:19,11:41:19,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
10873080,17:43:00,17:43:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
10877020,10:59:00,10:59:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10879010,09:54:23,09:54:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
10883010,09:52:00,09:52:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
10887020,25:42:00,25:42:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10905020,15:33:00,15:33:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
10912070,22:32:00,22:32:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10934020,10:22:00,10:22:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10935080,11:17:00,11:17:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
10950080,08:06:00,08:06:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10974070,17:55:00,17:55:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
10983070,11:55:00,11:55:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11030070,20:26:00,20:26:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11040020,24:31:00,24:31:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11049020,07:50:19,07:50:19,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
11062010,22:02:00,22:02:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11070070,13:02:23,13:02:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
11077070,10:43:00,10:43:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11089080,12:37:00,12:37:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11103020,10:04:00,10:04:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
11108080,16:33:00,16:33:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1111070,16:24:00,16:24:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11129020,09:35:15,09:35:15,7639,82,TRAFFORD TO DOWNTOWN VIA OAKLAND,0,0,29513.59,0
11136020,20:22:00,20:22:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11158020,18:12:00,18:12:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11178020,11:02:00,11:02:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11184080,24:05:00,24:05:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11207020,17:04:00,17:04:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11218080,08:26:03,08:26:03,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
11222020,07:09:00,07:09:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11229070,12:00:00,12:00:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11248070,18:13:00,18:13:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11251080,18:52:00,18:52:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11253080,10:15:00,10:15:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
11272070,08:06:00,08:06:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11278020,10:56:00,10:56:00,29,9,TRAFFORD TO FORBES HOSPITAL,0,0,5179.67,1
11283070,18:42:00,18:42:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
11286070,21:51:00,21:51:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11291070,10:33:19,10:33:19,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
11314020,18:54:00,18:54:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11328080,13:30:00,13:30:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
1135070,16:10:00,16:10:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
11372020,20:30:00,20:30:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11391070,17:50:00,17:50:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
11392070,22:11:00,22:11:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11402070,07:36:00,07:36:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11409010,15:03:00,15:03:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11415020,12:05:00,12:05:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11416080,17:15:00,17:15:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11418080,08:15:00,08:15:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1143080,24:02:00,24:02:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11432080,23:20:00,23:20:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11434070,24:32:00,24:32:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11443070,16:40:00,16:40:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11445070,16:44:00,16:44:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11453070,05:31:00,05:31:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11470080,24:51:00,24:51:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11471070,16:30:00,16:30:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
11488020,20:52:00,20:52:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11493080,16:13:00,16:13:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
1151010,18:18:10,18:18:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
11514010,09:02:00,09:02:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11531010,20:23:00,20:23:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11543010,07:32:00,07:32:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11554010,24:01:00,24:01:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11568010,13:37:00,13:37:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11588010,25:41:00,25:41:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11589070,13:24:00,13:24:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11592020,16:19:00,16:19:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11598020,08:43:00,08:43:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11605010,13:14:00,13:14:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11606020,17:28:00,17:28:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
11607070,22:02:23,22:02:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
11609010,21:45:00,21:45:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1161020,17:19:50,17:19:50,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
1162070,20:06:00,20:06:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1163070,25:37:00,25:37:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11640070,10:18:00,10:18:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11654020,19:40:00,19:40:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11660080,26:13:00,26:13:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11683020,21:24:01,21:24:01,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
11712080,16:07:00,16:07:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11718070,15:55:00,15:55:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11744010,22:30:00,22:30:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11747070,22:21:00,22:21:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11768020,11:15:15,11:15:15,7639,82,TRAFFORD TO DOWNTOWN VIA OAKLAND,0,0,29513.59,0
11775020,23:16:00,23:16:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11798010,07:11:00,07:11:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
11799080,16:00:00,16:00:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
11813080,14:33:00,14:33:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
11823080,11:44:00,11:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11832010,23:33:00,23:33:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
11838080,11:30:00,11:30:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
11846070,12:20:00,12:20:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1185010,13:07:00,13:07:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11862010,24:46:00,24:46:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11874010,18:42:00,18:42:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11875080,10:37:00,10:37:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
11877020,08:06:00,08:06:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
11913010,20:24:32,20:24:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
1192070,19:30:00,19:30:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
11956070,09:36:00,09:36:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
1197070,11:29:00,11:29:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12020070,10:13:00,10:13:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
12023080,08:51:00,08:51:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12028020,09:10:08,09:10:08,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
12034010,17:11:00,17:11:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
12036010,10:26:00,10:26:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12057020,10:23:00,10:23:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
1207020,21:09:00,21:09:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
12076020,09:21:00,09:21:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12103020,21:24:00,21:24:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
12128010,16:37:00,16:37:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12189020,25:06:00,25:06:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12198010,14:24:32,14:24:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
12203070,06:41:00,06:41:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
12213080,19:32:00,19:32:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
12244070,13:27:15,13:27:15,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
12252080,09:39:00,09:39:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1226020,17:04:00,17:04:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
1227020,17:49:00,17:49:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12304080,06:50:03,06:50:03,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
12315070,06:02:00,06:02:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12327070,11:54:00,11:54:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
12342020,15:27:19,15:27:19,7639,82,TRAFFORD TO DOWNTOWN VIA OAKLAND,0,0,29513.59,0
1235020,07:10:00,07:10:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12362010,19:15:00,19:15:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12366020,05:27:00,05:27:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12367020,21:22:00,21:22:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
12370070,14:08:10,14:08:10,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
12382010,20:12:00,20:12:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
12407020,08:58:00,08:58:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
12418080,24:39:00,24:39:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12437010,22:14:00,22:14:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12448020,10:54:00,10:54:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12451070,20:57:00,20:57:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
12461080,17:01:00,17:01:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12462070,22:55:00,22:55:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12468080,07:11:00,07:11:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12481070,06:34:00,06:34:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12488020,11:00:00,11:00:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
12500010,22:58:00,22:58:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12505020,06:58:00,06:58:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
1253020,12:54:00,12:54:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12536020,10:04:00,10:04:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
12541020,06:45:00,06:45:00,29,9,TRAFFORD TO FORBES HOSPITAL,0,0,5179.67,1
12550070,24:03:05,24:03:05,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
12558080,21:50:00,21:50:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
12560070,08:58:00,08:58:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12578020,07:49:00,07:49:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
12582010,06:50:03,06:50:03,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
12586010,06:48:00,06:48:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
1259010,12:54:32,12:54:32,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
12598020,07:07:08,07:07:08,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
12599020,19:55:00,19:55:00,29,9,MONROEVILLE TO CCAC BOYCE,0,0,5179.67,1
12601070,16:20:00,16:20:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
12611020,09:24:00,09:24:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12641010,10:37:00,10:37:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
12645020,22:06:00,22:06:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12648020,22:08:00,22:08:00,29,9,MURRAY SHORT TO WATERFRONT,0,0,1573.71,1
12650080,23:44:00,23:44:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12686010,17:13:00,17:13:00,29,9,MONROEVILLE TO FORBES HOSPITAL,0,0,5179.67,1
12687070,14:20:00,14:20:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
12699070,17:35:00,17:35:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
1270020,10:07:00,10:07:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12713020,15:51:08,15:51:08,7639,71,HOMEWOOD-SQUIRREL HILL TO BEECHWOOD-TILBURY,0,0,12655.27,0
12746070,21:57:00,21:57:00,29,18,NORTH BRADDOCK TO NORTH BRADDOCK,0,0,4434.51,1
12750070,19:25:03,19:25:03,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
12751070,20:31:23,20:31:23,29,45,GREENFIELD TO CARNEGIE MELLON,0,0,13941.39,0
12768070,21:48:05,21:48:05,7639,58,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,21541.22,0
12774020,11:32:00,11:32:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
12784010,13:44:00,13:44:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
12803010,14:56:15,14:56:15,7639,71,HOMEWOOD-SQUIRREL HILL TO MURRAY-FORBES,0,0,12655.27,0
12811070,07:14:00,07:14:00,29,23,AIRPORT FLYER TO DOWNTOWN & OAKLAND,0,0,39614.03,1
12821020,16:09:19,16:09:19,7639,68,MONROEVILLE TO DOWNTOWN VIA OAKLAND,0,0,24086.24,0
1283010,15:37:00,15:37:00,29,18,MCKEESPORT HOMESTEAD TO MCKEESPORT,0,0,4431.48,1
12831070,11:38:00,11:38:00,29,18,BRADDOCK-SWISSVALE TO NORTH BRADDOCK,0,0,4434.51,1
